initial_cutloss_pct,breakeven_trigger_pct,breakeven_lock_pct,atr_multiplier,min_dollar_vol,freeze_days,trade_count,win_rate_pct,sum_return_pct,profit_factor,max_drawdown_pct
0.04,0.08,0.01,3.0,1000000.0,0,739,28.822733423545333,2035.969161678818,1.9346313054717073,-403.4250410039897
0.04,0.08,0.01,3.0,1000000.0,10,540,31.296296296296294,1933.3750404216914,2.2353723434249773,-290.21829812455576
0.04,0.08,0.01,3.0,1000000.0,20,448,31.25,1986.3600735504338,2.5371969449992084,-280.01919624399966
0.04,0.08,0.01,3.0,1000000.0,30,407,29.238329238329236,1452.1077142632048,2.1880827290190963,-273.576600674528
0.04,0.08,0.01,3.0,5000000.0,0,620,28.870967741935484,1512.4494957951474,1.829383534212392,-370.62960151090374
0.04,0.08,0.01,3.0,5000000.0,10,451,30.820399113082043,1527.5288838854722,2.164662573530871,-325.54166472694624
0.04,0.08,0.01,3.0,5000000.0,20,377,32.09549071618037,1567.2858502608806,2.4606667215824523,-281.88739998858296
0.04,0.08,0.01,3.0,5000000.0,30,341,30.498533724340177,1203.3403856897094,2.199116446001907,-275.5821606203026
0.04,0.08,0.02,1.5,500000.0,0,903,28.68217054263566,1073.836865468962,1.4109492825547396,-201.14719503577214
0.04,0.08,0.02,1.5,500000.0,10,637,30.926216640502357,981.6629190864344,1.540951838073587,-138.84507274816087
0.04,0.08,0.02,1.5,500000.0,20,518,31.27413127413127,863.7302101945096,1.5935683371196965,-193.76929841055983
0.04,0.08,0.02,1.5,500000.0,30,469,29.42430703624733,420.66740745835943,1.307830325319786,-258.105672468768
0.04,0.08,0.02,1.5,1000000.0,0,878,29.157175398633257,1025.137062622837,1.4057152197228657,-190.09519542703686
0.04,0.08,0.02,1.5,1000000.0,10,619,31.502423263327948,931.0508335659763,1.5314505273200756,-127.7985286658128
0.04,0.08,0.02,1.5,1000000.0,20,503,31.809145129224653,801.6257765280159,1.5710193443039269,-192.33432270394565
0.04,0.08,0.02,1.5,1000000.0,30,455,29.89010989010989,349.3220950400688,1.2647868249038818,-235.2563574002748
0.04,0.08,0.02,1.5,5000000.0,0,732,28.825136612021858,772.392886160407,1.3678648839188638,-166.90070011932244
0.04,0.08,0.02,1.5,5000000.0,10,512,30.46875,738.9117362908643,1.5039699696874624,-139.7734649576272
0.04,0.08,0.02,1.5,5000000.0,20,420,31.666666666666664,672.0008318836501,1.5736223054264695,-161.25567115414322
0.04,0.08,0.02,1.5,5000000.0,30,380,30.526315789473685,367.2986488749334,1.3369524906788515,-201.0808244054826
0.04,0.08,0.02,2.0,500000.0,0,854,28.805620608899297,1484.3855003658543,1.5860180971006623,-273.30543244377486
0.04,0.08,0.02,2.0,500000.0,10,608,30.92105263157895,1480.5454166030722,1.8358189413277886,-258.68196085699947
0.04,0.08,0.02,2.0,500000.0,20,498,31.32530120481928,1456.1873747605928,2.0163647897381862,-295.7562584373645
0.04,0.08,0.02,2.0,500000.0,30,452,29.20353982300885,994.9735827623934,1.733424924567936,-338.5738524570338
0.04,0.08,0.02,2.0,1000000.0,0,829,29.3124246079614,1456.7162171985865,1.5969756988798793,-255.66046761416192
0.04,0.08,0.02,2.0,1000000.0,10,591,31.472081218274113,1441.910041165131,1.844168260514348,-239.6354167746515
0.04,0.08,0.02,2.0,1000000.0,20,483,31.88405797101449,1409.354770308796,2.02301305534521,-294.8424588770242
0.04,0.08,0.02,2.0,1000000.0,30,438,29.68036529680365,941.1091819724185,1.720867746591879,-315.72453738854074
0.04,0.08,0.02,2.0,5000000.0,0,687,28.966521106259098,1323.470681130143,1.6528038326549948,-205.40924472810707
0.04,0.08,0.02,2.0,5000000.0,10,489,30.879345603271986,1407.792559992828,1.9838663112432657,-243.68844407127858
0.04,0.08,0.02,2.0,5000000.0,20,404,32.42574257425743,1404.419193302821,2.2240613228432027,-238.91220686543988
0.04,0.08,0.02,2.0,5000000.0,30,365,30.684931506849317,1077.563473769481,2.0017200610415777,-261.7942853769566
0.04,0.08,0.02,2.5,500000.0,0,813,28.90528905289053,1478.749176871856,1.6139472709947824,-345.8753781151206
0.04,0.08,0.02,2.5,500000.0,10,582,30.927835051546392,1523.3165241578376,1.8977441094839083,-308.81518974649066
0.04,0.08,0.02,2.5,500000.0,20,482,30.91286307053942,1486.1959552468666,2.0624753333966694,-322.85245335686955
0.04,0.08,0.02,2.5,500000.0,30,437,29.290617848970253,1161.5730453477333,1.8847810577297563,-356.478119865227
0.04,0.08,0.02,2.5,1000000.0,0,788,29.441624365482234,1462.3967603399815,1.6315001963666957,-317.273278477217
0.04,0.08,0.02,2.5,1000000.0,10,565,31.504424778761063,1494.9194602271264,1.9151411286125488,-296.056115945006
0.04,0.08,0.02,2.5,1000000.0,20,467,31.47751605995717,1449.6016623023008,2.0788013631931523,-321.938653796529
0.04,0.08,0.02,2.5,1000000.0,30,423,29.78723404255319,1122.4403812385663,1.8895925224799148,-333.6288047967339
0.04,0.08,0.02,2.5,5000000.0,0,656,29.268292682926827,1197.4466210140072,1.6230023118156902,-282.1671786359184
0.04,0.08,0.02,2.5,5000000.0,10,469,30.703624733475483,1281.8373728674756,1.9361039243772873,-313.05892784674165
0.04,0.08,0.02,2.5,5000000.0,20,391,31.713554987212277,1284.1992144841802,2.1460821756512884,-291.1812944441349
0.04,0.08,0.02,2.5,5000000.0,30,353,30.59490084985836,1071.42617023444,2.0311679198926487,-304.87144544433977
0.04,0.08,0.02,3.0,500000.0,0,781,28.55313700384123,1983.1043490801135,1.8570016251415526,-401.06919978954943
0.04,0.08,0.02,3.0,500000.0,10,564,30.673758865248228,1894.9674276253809,2.1496486833142807,-286.3069013545594
0.04,0.08,0.02,3.0,500000.0,20,467,30.620985010706637,1956.7436739962902,2.439537584152549,-274.9105704601486
0.04,0.08,0.02,3.0,500000.0,30,425,28.705882352941174,1376.4149681248698,2.070875180950881,-279.4679748906767
0.04,0.08,0.02,3.0,1000000.0,0,754,29.177718832891248,1905.5540782383914,1.8610104661313236,-368.4671001516458
0.04,0.08,0.02,3.0,1000000.0,10,547,31.444241316270567,1798.8390771455004,2.1377755361994986,-271.2603572722114
0.04,0.08,0.02,3.0,1000000.0,20,452,31.41592920353982,1852.4180945025557,2.4247219562579807,-260.0612553916553
0.04,0.08,0.02,3.0,1000000.0,30,411,29.44038929440389,1298.3180726511443,2.0553477133321354,-257.75601602337497
0.04,0.08,0.02,3.0,5000000.0,0,633,29.225908372827803,1369.7118828816767,1.7386373026611568,-341.7013855896639
0.04,0.08,0.02,3.0,5000000.0,10,456,30.92105263157895,1384.8079099779038,2.046272387801932,-305.58372387460213
0.04,0.08,0.02,3.0,5000000.0,20,379,32.189973614775724,1428.1588605816244,2.326060838670488,-263.9294591362386
0.04,0.08,0.02,3.0,5000000.0,30,344,30.813953488372093,1046.0241523819238,2.0382141414743997,-263.62421976795827
0.04,0.1,0.01,1.5,500000.0,0,889,25.871766029246345,1072.8729533528967,1.407060426806513,-219.38605196919923
0.04,0.1,0.01,1.5,500000.0,10,626,28.27476038338658,921.1515894020224,1.5030344230940669,-158.04615053113946
0.04,0.1,0.01,1.5,500000.0,20,509,28.290766208251473,821.0800047343571,1.5569200446480185,-225.4951777647517
0.04,0.1,0.01,1.5,500000.0,30,461,26.68112798264642,365.3469014967311,1.265604225045222,-283.431792539892
0.04,0.1,0.01,1.5,1000000.0,0,864,26.273148148148145,1023.5340034306861,1.4014903631765914,-210.40375553345893
0.04,0.1,0.01,1.5,1000000.0,10,608,28.782894736842106,869.9003568054789,1.4919139722792758,-140.54169135903135
0.04,0.1,0.01,1.5,1000000.0,20,494,28.74493927125506,758.3364239917777,1.5329046113540419,-227.76882456949625
0.04,0.1,0.01,1.5,1000000.0,30,447,27.069351230425053,293.36244200235535,1.2208667089269043,-260.5824774713987
0.04,0.1,0.01,1.5,5000000.0,0,723,26.141078838174277,735.590089505419,1.3464742230491318,-197.43174404530419
0.04,0.1,0.01,1.5,5000000.0,10,505,27.920792079207924,694.7209338643341,1.4686854548280415,-162.8283766018028
0.04,0.1,0.01,1.5,5000000.0,20,414,28.743961352657006,615.8427676350572,1.517394399589356,-194.3595461350061
0.04,0.1,0.01,1.5,5000000.0,30,375,28.000000000000004,334.95756132809527,1.3048852801921653,-224.07631759191867
0.04,0.1,0.01,2.0,500000.0,0,833,25.690276110444177,1432.768943366801,1.558977822966519,-292.8459753408358
0.04,0.1,0.01,2.0,500000.0,10,597,27.80569514237856,1356.58838855689,1.7510786082217722,-299.3024237508489
0.04,0.1,0.01,2.0,500000.0,20,487,27.720739219712527,1348.9578149527758,1.916921817179664,-340.37672133121396
0.04,0.1,0.01,2.0,500000.0,30,443,26.185101580135438,924.22986716168,1.6706695206238036,-369.16421389296636
0.04,0.1,0.01,2.0,1000000.0,0,808,26.113861386138616,1406.0996601995328,1.5691900550575124,-282.4040721429926
0.04,0.1,0.01,2.0,1000000.0,10,580,28.27586206896552,1317.9530131189488,1.7561840944920277,-293.4519610699542
0.04,0.1,0.01,2.0,1000000.0,20,472,28.177966101694917,1302.1252105009796,1.9195209934854176,-339.46292177087344
0.04,0.1,0.01,2.0,1000000.0,30,429,26.573426573426573,870.3654663717049,1.655899251810882,-346.31489882447295
0.04,0.1,0.01,2.0,5000000.0,0,671,25.93144560357675,1264.2348474682658,1.6171936073579523,-234.85652712292995
0.04,0.1,0.01,2.0,5000000.0,10,482,27.593360995850624,1309.9489267565132,1.8955657090788136,-287.17535241228643
0.04,0.1,0.01,2.0,5000000.0,20,397,28.71536523929471,1273.1369039444871,2.0763796026067416,-277.6317544128017
0.04,0.1,0.01,2.0,5000000.0,30,359,27.57660167130919,982.5450544628388,1.897971739846192,-287.4837314664013
0.04,0.1,0.01,2.5,500000.0,0,777,25.611325611325615,1673.5264932131643,1.6959455276461717,-351.8455284030247
0.04,0.1,0.01,2.5,500000.0,10,564,28.01418439716312,1676.8933319623618,1.9740227334609928,-336.72425414189706
0.04,0.1,0.01,2.5,500000.0,20,466,27.253218884120173,1636.1509781411844,2.1421410056300876,-350.16647750493894
0.04,0.1,0.01,2.5,500000.0,30,423,26.24113475177305,1372.073954235956,2.034752938519727,-367.79214401329637
0.04,0.1,0.01,2.5,1000000.0,0,752,26.063829787234045,1656.1740766812893,1.7163886357947438,-328.24342876512105
0.04,0.1,0.01,2.5,1000000.0,10,547,28.519195612431442,1647.496268031651,1.9934677239173926,-331.61322556770165
0.04,0.1,0.01,2.5,1000000.0,20,451,27.716186252771617,1598.5566851966187,2.1605275228485548,-349.2526779445984
0.04,0.1,0.01,2.5,1000000.0,30,409,26.65036674816626,1331.9412901267895,2.0447403127735764,-344.9428289448033
0.04,0.1,0.01,2.5,5000000.0,0,626,26.038338658146966,1402.4195912597945,1.7355528604415826,-300.4812027839878
0.04,0.1,0.01,2.5,5000000.0,10,455,27.692307692307693,1468.7008029161732,2.060163687747201,-331.66042227567436
0.04,0.1,0.01,2.5,5000000.0,20,379,27.96833773087071,1417.0960400191,2.235791311650347,-308.4953185922043
0.04,0.1,0.01,2.5,5000000.0,30,342,27.485380116959064,1262.2751785003866,2.2082991962787175,-307.18546959240916
0.04,0.1,0.01,3.0,500000.0,0,746,25.201072386058982,2127.2841789490794,1.9207116611503996,-432.0848469904513
0.04,0.1,0.01,3.0,500000.0,10,546,27.655677655677657,2020.217660805018,2.2097391279314436,-308.526950129203
0.04,0.1,0.01,3.0,500000.0,20,450,26.88888888888889,2106.2454485550775,2.5184251739509795,-303.78886145985894
0.04,0.1,0.01,3.0,500000.0,30,409,25.67237163814181,1596.8010921192956,2.239187611275284,-291.4836220915788
0.04,0.1,0.01,3.0,1000000.0,0,719,25.73018080667594,2049.7339081073574,1.9276344814665725,-399.4827473525477
0.04,0.1,0.01,3.0,1000000.0,10,529,28.35538752362949,1923.089310325138,2.1999253492212305,-285.4804060468548
0.04,0.1,0.01,3.0,1000000.0,20,435,27.586206896551722,2000.9198690613425,2.5066771760241715,-284.93954639136587
0.04,0.1,0.01,3.0,1000000.0,30,395,26.329113924050635,1517.7041966455702,2.2304077107348816,-268.63430702308574
0.04,0.1,0.01,3.0,5000000.0,0,602,25.74750830564784,1544.8803994038587,1.839916381393194,-370.6873078594615
0.04,0.1,0.01,3.0,5000000.0,10,442,27.601809954751133,1531.1016799270883,2.141167095754908,-326.48530811201067
0.04,0.1,0.01,3.0,5000000.0,20,366,28.142076502732237,1550.6668280124525,2.4080245879623656,-285.9451063371407
0.04,0.1,0.01,3.0,5000000.0,30,331,27.492447129909365,1232.8308678245605,2.2239374495112063,-268.63986696886036
0.04,0.1,0.02,1.5,500000.0,0,895,26.145251396648046,1032.8410385345567,1.3908083031467526,-230.2221832021895
0.04,0.1,0.02,1.5,500000.0,10,627,28.22966507177033,938.3350562857715,1.511301321590364,-151.64907741249215
0.04,0.1,0.02,1.5,500000.0,20,509,28.290766208251473,834.7198205951064,1.5661716240487582,-220.52317653413888
0.04,0.1,0.02,1.5,500000.0,30,461,26.68112798264642,378.74785911335346,1.2753466122066985,-279.4597913092792
0.04,0.1,0.02,1.5,1000000.0,0,870,26.551724137931032,984.141235688432,1.3849551015862052,-236.00725624442327
0.04,0.1,0.02,1.5,1000000.0,10,609,28.735632183908045,887.7229707653134,1.500859449451656,-138.11661947099685
0.04,0.1,0.02,1.5,1000000.0,20,494,28.74493927125506,772.6153869286127,1.542938845440199,-222.79682333888343
0.04,0.1,0.02,1.5,1000000.0,30,447,27.069351230425053,307.40254669506334,1.2314372226412766,-256.61047624078583
0.04,0.1,0.02,1.5,5000000.0,0,725,26.344827586206897,748.5845812678726,1.3527322736433647,-196.81505579394673
0.04,0.1,0.02,1.5,5000000.0,10,506,27.865612648221344,704.4395513319897,1.4739629932254061,-157.4313034831555
0.04,0.1,0.02,1.5,5000000.0,20,414,28.743961352657006,626.0177340797129,1.525942800140833,-189.38754490439328
0.04,0.1,0.02,1.5,5000000.0,30,375,28.000000000000004,345.9976660208031,1.3149342111649167,-220.10431636130585
0.04,0.1,0.02,2.0,500000.0,0,839,25.98331346841478,1438.44170769959,1.559624956374233,-302.3025623688161
0.04,0.1,0.02,2.0,500000.0,10,598,27.759197324414714,1399.2957421325339,1.7730117234230685,-291.3024237508489
0.04,0.1,0.02,2.0,500000.0,20,487,27.720739219712527,1384.3282175460033,1.9409640025324313,-332.37672133121396
0.04,0.1,0.02,2.0,500000.0,30,443,26.185101580135438,953.6002697549076,1.6919822205565813,-363.16421389296625
0.04,0.1,0.02,2.0,1000000.0,0,814,26.412776412776413,1410.7724245323222,1.5694282448512158,-290.65759753920315
0.04,0.1,0.02,2.0,1000000.0,10,581,28.227194492254732,1360.6603666945925,1.7789001197726397,-283.4519610699542
0.04,0.1,0.02,2.0,1000000.0,20,472,28.177966101694917,1337.495613094207,1.9444984898661155,-331.46292177087344
0.04,0.1,0.02,2.0,1000000.0,30,429,26.573426573426573,899.7358689649326,1.6780325117236263,-340.31489882447295
0.04,0.1,0.02,2.0,5000000.0,0,673,26.151560178306095,1304.721950777307,1.6372165780749615,-221.9764774718874
0.04,0.1,0.02,2.0,5000000.0,10,483,27.536231884057973,1337.531222537219,1.9119289341716417,-279.17535241228643
0.04,0.1,0.02,2.0,5000000.0,20,397,28.71536523929471,1296.3822487427765,2.0960324890472477,-271.6317544128017
0.04,0.1,0.02,2.0,5000000.0,30,359,27.57660167130919,1004.7903992611288,1.9183022996319914,-282.4837314664012
0.04,0.1,0.02,2.5,500000.0,0,792,26.01010101010101,1453.4911173212647,1.59582143656554,-353.18940226319
0.04,0.1,0.02,2.5,500000.0,10,570,27.89473684210526,1466.2646887135759,1.841898849966313,-319.72425414189706
0.04,0.1,0.02,2.5,500000.0,20,469,27.292110874200425,1426.9697228584366,1.990586772092516,-338.16647750493894
0.04,0.1,0.02,2.5,500000.0,30,426,26.291079812206576,1140.3027992714378,1.854804927564006,-357.79214401329637
0.04,0.1,0.02,2.5,1000000.0,0,767,26.46675358539765,1437.1387007893902,1.6124262327086198,-326.5873026252864
0.04,0.1,0.02,2.5,1000000.0,10,553,28.390596745027125,1437.867624782865,1.8567257578077925,-314.61322556770165
0.04,0.1,0.02,2.5,1000000.0,20,454,27.75330396475771,1390.375429913871,2.003562571463922,-337.2526779445984
0.04,0.1,0.02,2.5,1000000.0,30,412,26.699029126213592,1101.1701351622708,1.8583432867723517,-334.9428289448033
0.04,0.1,0.02,2.5,5000000.0,0,637,26.373626373626376,1201.7140716674974,1.6215503769168456,-285.4812027839878
0.04,0.1,0.02,2.5,5000000.0,10,461,27.54880694143167,1241.5541331019215,1.883446544577556,-318.66042227567436
0.04,0.1,0.02,2.5,5000000.0,20,382,28.01047120418848,1194.3967581708873,2.034368165235996,-300.4953185922043
0.04,0.1,0.02,2.5,5000000.0,30,345,27.536231884057973,1021.9859969704027,1.9708503015096703,-300.18546959240916
0.04,0.1,0.02,3.0,500000.0,0,759,25.559947299077734,1958.263929076746,1.8364101831730086,-409.1269061381074
0.04,0.1,0.02,3.0,500000.0,10,553,27.48643761301989,1807.1185884873848,2.066800327884798,-289.5690092768589
0.04,0.1,0.02,3.0,500000.0,20,454,26.87224669603524,1895.1392684574132,2.354517524645665,-289.8309206075144
0.04,0.1,0.02,3.0,500000.0,30,413,25.66585956416465,1369.1009277933185,2.052679204849789,-281.5256812392345
0.04,0.1,0.02,3.0,1000000.0,0,732,26.09289617486339,1880.7136582350236,1.8394433998426034,-376.52480650020425
0.04,0.1,0.02,3.0,1000000.0,10,536,28.171641791044777,1710.9902380075039,2.0518334377258953,-268.2797471756405
0.04,0.1,0.02,3.0,1000000.0,20,439,27.5626423690205,1790.813688963678,2.336393322497845,-270.98160553902176
0.04,0.1,0.02,3.0,1000000.0,30,399,26.31578947368421,1291.004032319593,2.0365372634117067,-258.6763661707414
0.04,0.1,0.02,3.0,5000000.0,0,613,26.101141924959215,1368.396973082391,1.7332843582926516,-344.0075328248736
0.04,0.1,0.02,3.0,5000000.0,10,449,27.39420935412027,1306.4845810439897,1.9566423341453705,-313.5273672596661
0.04,0.1,0.02,3.0,5000000.0,20,370,28.10810810810811,1331.0426213493224,2.1955759298660324,-273.9871654847964
0.04,0.1,0.02,3.0,5000000.0,30,335,27.46268656716418,1001.6126769331178,1.982680129677592,-259.68192611651614
0.05,0.06,0.01,1.5,500000.0,0,846,35.9338061465721,1149.7948875640768,1.426992615354833,-149.60883260278047
0.05,0.06,0.01,1.5,500000.0,10,644,36.95652173913043,868.6721544234356,1.4268233302218298,-111.02554133628723
0.05,0.06,0.01,1.5,500000.0,20,540,39.07407407407407,923.8565394665127,1.562987441017647,-125.55901897191427
0.05,0.06,0.01,1.5,500000.0,30,489,37.21881390593047,481.7219438463305,1.311996401996973,-187.24562378903505
0.05,0.06,0.01,1.5,1000000.0,0,822,36.61800486618005,1110.9265449709735,1.4279410565393658,-183.99972594262397
0.05,0.06,0.01,1.5,1000000.0,10,626,37.69968051118211,828.8915291559988,1.4227007151711226,-123.73255037373178
0.05,0.06,0.01,1.5,1000000.0,20,525,39.61904761904762,835.9805332034881,1.5274246877904945,-116.24016112291037
0.05,0.06,0.01,1.5,1000000.0,30,475,38.10526315789474,449.9000778040705,1.303391770708158,-171.23336271358238
0.05,0.06,0.01,1.5,5000000.0,0,689,36.574746008708274,802.3104201160438,1.370855585794633,-155.0382994276605
0.05,0.06,0.01,1.5,5000000.0,10,520,37.11538461538461,650.4410237468393,1.396553025842599,-121.96113662943685
0.05,0.06,0.01,1.5,5000000.0,20,440,39.54545454545455,677.303810277773,1.511728163984547,-102.37379528064662
0.05,0.06,0.01,1.5,5000000.0,30,395,38.48101265822785,443.131140404713,1.3614661695229713,-153.61967463253467
0.05,0.06,0.01,2.0,500000.0,0,797,35.75909661229611,1490.2954753741028,1.569430349426188,-185.93034981488267
0.05,0.06,0.01,2.0,500000.0,10,613,36.541598694942905,1310.1229093712498,1.6551530691354706,-203.64784245978217
0.05,0.06,0.01,2.0,500000.0,20,518,38.41698841698842,1410.4168781258047,1.8642668419493416,-227.97086800340344
0.05,0.06,0.01,2.0,500000.0,30,469,36.247334754797436,975.9021953154416,1.6325161294416581,-267.2389660612819
0.05,0.06,0.01,2.0,1000000.0,0,773,36.481241914618366,1473.4841664528778,1.5860023035192068,-191.8229642182041
0.05,0.06,0.01,2.0,1000000.0,10,596,37.24832214765101,1280.837771164454,1.664651133909049,-182.92932536886656
0.05,0.06,0.01,2.0,1000000.0,20,503,38.9662027833002,1341.8747635806737,1.8523707046468358,-213.5087021409811
0.05,0.06,0.01,2.0,1000000.0,30,456,37.06140350877193,949.5525726167989,1.6393210642491385,-248.04390938959887
0.05,0.06,0.01,2.0,5000000.0,0,646,36.22291021671827,1280.7427178557934,1.6120540412637765,-164.20614962136142
0.05,0.06,0.01,2.0,5000000.0,10,495,36.56565656565657,1239.226180702169,1.7678286234709124,-192.13052944974993
0.05,0.06,0.01,2.0,5000000.0,20,420,38.80952380952381,1307.5635714691489,1.9974484583709349,-170.4166417307672
0.05,0.06,0.01,2.0,5000000.0,30,378,37.56613756613756,1065.0754439692148,1.8720391773200213,-211.2082002078787
0.05,0.06,0.01,2.5,500000.0,0,747,36.144578313253014,1702.3447786738438,1.6968298139092914,-321.8410843551528
0.05,0.06,0.01,2.5,500000.0,10,579,36.44214162348877,1625.161209026228,1.8557625688027726,-289.3840897579187
0.05,0.06,0.01,2.5,500000.0,20,495,37.77777777777778,1643.9392296121146,2.03661226383077,-321.5150678328923
0.05,0.06,0.01,2.5,500000.0,30,449,35.85746102449889,1324.5786013839916,1.8862672577935806,-344.2052188330972
0.05,0.06,0.01,2.5,1000000.0,0,723,36.92946058091287,1701.1322316081194,1.7288477150337562,-279.70330539960264
0.05,0.06,0.01,2.5,1000000.0,10,562,37.18861209964413,1610.9040145616677,1.8847949245511715,-262.80186635792415
0.05,0.06,0.01,2.5,1000000.0,20,480,38.333333333333336,1595.0406811368482,2.0476804911083555,-299.9328444328978
0.05,0.06,0.01,2.5,1000000.0,30,436,36.69724770642202,1313.2569224275842,1.9176352515962223,-327.6229954331027
0.05,0.06,0.01,2.5,5000000.0,0,605,36.85950413223141,1417.65915754661,1.7327662259943377,-259.6731462656967
0.05,0.06,0.01,2.5,5000000.0,10,467,36.402569593147746,1429.0363784582016,1.9370072484922631,-262.34877899450476
0.05,0.06,0.01,2.5,5000000.0,20,401,38.15461346633416,1450.2950230938382,2.144963036726082,-258.67520100911156
0.05,0.06,0.01,2.5,5000000.0,30,362,37.01657458563536,1247.2818461576485,2.0566994560176886,-290.36535200931644
0.05,0.06,0.01,3.0,500000.0,0,714,36.27450980392157,2143.453811042836,1.925024669180987,-389.4980009776466
0.05,0.06,0.01,3.0,500000.0,10,562,36.47686832740214,1890.2453921389915,2.0290191512181477,-320.16319822778996
0.05,0.06,0.01,3.0,500000.0,20,481,37.83783783783784,1994.5848368106176,2.2994155621835843,-305.6799325191282
0.05,0.06,0.01,3.0,500000.0,30,437,35.46910755148742,1429.8426060712413,1.9802383517071773,-326.3376215467547
0.05,0.06,0.01,3.0,1000000.0,0,688,37.2093023255814,2084.0434096672643,1.9480669194944267,-347.36022202209665
0.05,0.06,0.01,3.0,1000000.0,10,545,37.43119266055046,1809.2569111252617,2.0317905374184684,-293.58097482779544
0.05,0.06,0.01,3.0,1000000.0,20,466,38.62660944206009,1883.5706241138123,2.2843470213127426,-284.0977091191337
0.05,0.06,0.01,3.0,1000000.0,30,424,36.556603773584904,1376.0632705766973,1.9898018619788147,-304.7553981467602
0.05,0.06,0.01,3.0,5000000.0,0,583,37.04974271012007,1528.0512307572787,1.8242906923556828,-288.71816784678776
0.05,0.06,0.01,3.0,5000000.0,10,453,36.423841059602644,1451.2319118042449,1.985244354109252,-266.2238312516954
0.05,0.06,0.01,3.0,5000000.0,20,388,38.402061855670105,1507.817401901653,2.2402022110909776,-250.74056554303365
0.05,0.06,0.01,3.0,5000000.0,30,351,36.75213675213676,1127.8208719899135,1.98545624447965,-272.4353261747533
0.05,0.06,0.02,1.5,500000.0,0,859,36.20488940628638,1097.296476794895,1.4018031935873174,-159.85394936169018
0.05,0.06,0.02,1.5,500000.0,10,649,36.67180277349769,881.5998887347232,1.4274362466807011,-102.77937330945315
0.05,0.06,0.02,1.5,500000.0,20,541,38.632162661737524,943.2560023332869,1.5688035074244278,-116.83249603748129
0.05,0.06,0.02,1.5,500000.0,30,490,36.734693877551024,480.67073048520234,1.3078608049907594,-180.84594963761566
0.05,0.06,0.02,1.5,1000000.0,0,835,36.88622754491018,1059.0672812778762,1.4020549223344665,-194.24484270153448
0.05,0.06,0.02,1.5,1000000.0,10,631,37.400950871632325,842.4584105433717,1.4237146436590074,-110.0749738490963
0.05,0.06,0.02,1.5,1000000.0,20,526,39.163498098859314,856.019143146348,1.5342273218340463,-108.61112727774974
0.05,0.06,0.02,1.5,1000000.0,30,476,37.60504201680672,449.48801151902785,1.299613161062684,-164.833688562163
0.05,0.06,0.02,1.5,5000000.0,0,699,36.9098712446352,790.412066744687,1.3598409612943558,-154.84277095964114
0.05,0.06,0.02,1.5,5000000.0,10,523,36.90248565965583,681.6378379475942,1.4099920203124519,-115.96113662943685
0.05,0.06,0.02,1.5,5000000.0,20,439,38.95216400911162,681.990140840128,1.5086107426934494,-94.6799722448634
0.05,0.06,0.02,1.5,5000000.0,30,395,37.721518987341774,407.62476472751166,1.3278693930658165,-148.78699664017256
0.05,0.06,0.02,2.0,500000.0,0,811,36.128236744759555,1484.5598301359548,1.5581658227714763,-182.4485614061316
0.05,0.06,0.02,2.0,500000.0,10,620,36.45161290322581,1326.1414267275252,1.6542233890783298,-192.0727267992263
0.05,0.06,0.02,2.0,500000.0,20,521,38.1957773512476,1428.8033633358798,1.8663355342374834,-212.39575234284735
0.05,0.06,0.02,2.0,500000.0,30,472,36.016949152542374,972.8746879400303,1.6235514827515418,-252.66385040072612
0.05,0.06,0.02,2.0,1000000.0,0,787,36.84879288437103,1466.7485212147303,1.5736185474315734,-189.59046770646046
0.05,0.06,0.02,2.0,1000000.0,10,603,37.147595356550575,1296.8562885207295,1.66355409982554,-172.3542097083107
0.05,0.06,0.02,2.0,1000000.0,20,506,38.73517786561265,1360.2612487907488,1.8546438138516776,-195.67723525193173
0.05,0.06,0.02,2.0,1000000.0,30,459,36.81917211328976,946.5250652413877,1.6299340730638243,-236.468793729043
0.05,0.06,0.02,2.0,5000000.0,0,657,36.68188736681887,1298.3310037405051,1.6095238547355368,-140.03500355850906
0.05,0.06,0.02,2.0,5000000.0,10,500,36.6,1258.794642339223,1.7693110000231993,-180.55541378919406
0.05,0.06,0.02,2.0,5000000.0,20,422,38.62559241706161,1279.1220362439708,1.96302397579563,-158.8415260702111
0.05,0.06,0.02,2.0,5000000.0,30,381,37.270341207349084,999.139127468111,1.8066105515011865,-202.6330845473226
0.05,0.06,0.02,2.5,500000.0,0,771,36.4461738002594,1466.6229350007875,1.5808066307242727,-303.6420206885716
0.05,0.06,0.02,2.5,500000.0,10,591,36.54822335025381,1403.3025151401766,1.7246943493014029,-265.7105622781726
0.05,0.06,0.02,2.5,500000.0,20,501,37.72455089820359,1442.7032673757778,1.8970901796985995,-295.84154035314623
0.05,0.06,0.02,2.5,500000.0,30,454,35.68281938325991,1115.4819249134475,1.7353765543772166,-324.5316913533511
0.05,0.06,0.02,2.5,1000000.0,0,747,37.21552878179384,1466.410387935064,1.606916319174531,-261.50424173302144
0.05,0.06,0.02,2.5,1000000.0,10,574,37.282229965156795,1390.0453206756163,1.748149148177656,-239.12833887817806
0.05,0.06,0.02,2.5,1000000.0,20,486,38.2716049382716,1394.804718900512,1.9029171272264744,-274.2593169531517
0.05,0.06,0.02,2.5,1000000.0,30,441,36.507936507936506,1105.1602459570397,1.7603660334205538,-307.9494679533566
