initial_cutloss_pct,breakeven_trigger_pct,breakeven_lock_pct,atr_multiplier,min_dollar_vol,freeze_days,trade_count,win_rate_pct,sum_return_pct,profit_factor,max_drawdown_pct
0.03,0.1,0.01,1.5,1000000.0,0,6646,26.84321396328619,4633.021605655728,1.3326631753419194,-1242.0728644861294
0.03,0.1,0.01,1.5,1000000.0,10,4814,28.313253012048197,4162.503104528788,1.4243167833845007,-765.5311776563871
0.03,0.1,0.01,1.5,1000000.0,20,4065,29.02829028290283,3895.061623929188,1.4784263670467508,-597.1929631483642
0.03,0.1,0.01,1.5,1000000.0,30,3630,29.09090909090909,3425.409612910176,1.47146529109676,-570.3452373400438
0.03,0.1,0.01,1.5,5000000.0,0,6324,26.755218216318788,3684.352236258621,1.2805513149331227,-1417.6168011982597
0.03,0.1,0.01,1.5,5000000.0,10,4594,28.3413147583805,3464.8417906215177,1.3758401627631163,-963.3714768417938
0.03,0.1,0.01,1.5,5000000.0,20,3884,29.222451081359424,3488.3546835225434,1.4566530967162867,-779.3989942370947
0.03,0.1,0.01,1.5,5000000.0,30,3480,29.25287356321839,3198.118500924413,1.4672466054476954,-736.9483119067654
0.03,0.1,0.01,2.0,500000.0,0,5986,24.924824590711662,5804.251386103749,1.4315489025575545,-1436.9386568723958
0.03,0.1,0.01,2.0,500000.0,10,4459,25.992374971966807,4705.8341949398355,1.4789338307031672,-931.2031329915873
0.03,0.1,0.01,2.0,500000.0,20,3809,26.85744289839853,4274.077344307064,1.5205601293825717,-731.0318757781379
0.03,0.1,0.01,2.0,500000.0,30,3440,26.744186046511626,3502.368643140274,1.4711922190062885,-652.1864796631586
0.03,0.1,0.01,2.0,1000000.0,0,5936,24.86522911051213,5444.998047152216,1.408510977132264,-1561.9495536427812
0.03,0.1,0.01,2.0,1000000.0,10,4429,25.92007225107248,4385.733751556422,1.449438359040554,-1080.7613634386253
0.03,0.1,0.01,2.0,1000000.0,20,3782,26.705446853516655,3954.6591239577515,1.4846839578860782,-828.8634895172598
0.03,0.1,0.01,2.0,1000000.0,30,3415,26.530014641288435,3132.9854915797605,1.4241542267161278,-792.746772611964
0.03,0.1,0.01,2.0,5000000.0,0,5651,24.703592284551405,4280.312980237563,1.3401084278962998,-1671.8436436284069
0.03,0.1,0.01,2.0,5000000.0,10,4218,25.817923186344238,3784.6473395920407,1.4128928184938596,-1252.6373604460646
0.03,0.1,0.01,2.0,5000000.0,20,3611,26.751592356687897,3634.6237580871393,1.474019098020476,-1019.0754539332812
0.03,0.1,0.01,2.0,5000000.0,30,3269,26.460691342918324,3043.6154165456824,1.4365119644145454,-947.900180916105
0.03,0.1,0.01,2.5,500000.0,0,5502,23.591421301344965,6139.724207476686,1.4761900408930075,-1697.8151933462796
0.03,0.1,0.01,2.5,500000.0,10,4158,25.012025012025013,5067.560717240718,1.5296436625971521,-1142.329508767373
0.03,0.1,0.01,2.5,500000.0,20,3584,25.613839285714285,4513.4883368257,1.5566703055164246,-912.3504537952015
0.03,0.1,0.01,2.5,500000.0,30,3252,25.522755227552274,3902.547782523522,1.5305997737513901,-796.6706606748908
0.03,0.1,0.01,2.5,1000000.0,0,5453,23.52833302769118,5843.857913906643,1.4576191040813302,-1795.3592387243525
0.03,0.1,0.01,2.5,1000000.0,10,4130,24.91525423728814,4790.560763544481,1.5041964445526608,-1300.0014410312654
