initial_cutloss_pct,breakeven_trigger_pct,breakeven_lock_pct,atr_multiplier,min_dollar_vol,freeze_days,trade_count,win_rate_pct,net_profit_pct,profit_factor,max_drawdown_pct
0.03,0.06,0.02,2.5,500000.0,10,322,32.298136645962735,22172.188437315584,2.2275856371794016,-65.3558004011773
0.03,0.06,0.02,2.5,500000.0,20,240,31.25,1567.6657595438676,1.8467759751506483,-56.07882406389609
0.03,0.06,0.02,2.5,500000.0,30,190,36.31578947368421,13711.94850651782,2.8368845590074616,-34.39502561417396
0.03,0.06,0.02,2.5,1000000.0,0,527,31.87855787476281,37670.1126515374,1.8844521170686679,-79.37547044447244
0.03,0.06,0.02,2.5,1000000.0,5,414,27.053140096618357,2157.526166916918,1.6334086901831055,-90.93812803421329
0.03,0.06,0.02,2.5,1000000.0,10,322,32.298136645962735,22172.188437315584,2.2275856371794016,-65.3558004011773
0.03,0.06,0.02,2.5,1000000.0,20,240,31.25,1567.6657595438676,1.8467759751506483,-56.07882406389609
0.03,0.06,0.02,2.5,1000000.0,30,190,36.31578947368421,13711.94850651782,2.8368845590074616,-34.39502561417396
0.03,0.06,0.02,2.5,5000000.0,0,527,31.87855787476281,37670.1126515374,1.8844521170686679,-79.37547044447244
0.03,0.06,0.02,2.5,5000000.0,5,414,27.053140096618357,2157.526166916918,1.6334086901831055,-90.93812803421329
0.03,0.06,0.02,2.5,5000000.0,10,322,32.298136645962735,22172.188437315584,2.2275856371794016,-65.3558004011773
0.03,0.06,0.02,2.5,5000000.0,20,240,31.25,1567.6657595438676,1.8467759751506483,-56.07882406389609
0.03,0.06,0.02,2.5,5000000.0,30,190,36.31578947368421,13711.94850651782,2.8368845590074616,-34.39502561417396
0.03,0.06,0.02,3.0,500000.0,0,490,31.020408163265305,21512.21129516797,1.9161230733115644,-80.20764404911466
0.03,0.06,0.02,3.0,500000.0,5,383,30.026109660574413,3078.5003061697444,1.8049056458482942,-90.02854906844168
0.03,0.06,0.02,3.0,500000.0,10,300,33.33333333333333,9472.291230760746,2.1581507507725473,-66.47558238182378
0.03,0.06,0.02,3.0,500000.0,20,230,29.565217391304348,1452.7242923435624,1.9202400966705213,-54.83589359911003
0.03,0.06,0.02,3.0,500000.0,30,186,38.17204301075269,5110.337143821558,2.603312876028943,-40.31751749956776
0.03,0.06,0.02,3.0,1000000.0,0,490,31.020408163265305,21512.21129516797,1.9161230733115644,-80.20764404911466
0.03,0.06,0.02,3.0,1000000.0,5,383,30.026109660574413,3078.5003061697444,1.8049056458482942,-90.02854906844168
0.03,0.06,0.02,3.0,1000000.0,10,300,33.33333333333333,9472.291230760746,2.1581507507725473,-66.47558238182378
0.03,0.06,0.02,3.0,1000000.0,20,230,29.565217391304348,1452.7242923435624,1.9202400966705213,-54.83589359911003
0.03,0.06,0.02,3.0,1000000.0,30,186,38.17204301075269,5110.337143821558,2.603312876028943,-40.31751749956776
0.03,0.06,0.02,3.0,5000000.0,0,490,31.020408163265305,21512.21129516797,1.9161230733115644,-80.20764404911466
0.03,0.06,0.02,3.0,5000000.0,5,383,30.026109660574413,3078.5003061697444,1.8049056458482942,-90.02854906844168
0.03,0.06,0.02,3.0,5000000.0,10,300,33.33333333333333,9472.291230760746,2.1581507507725473,-66.47558238182378
0.03,0.06,0.02,3.0,5000000.0,20,230,29.565217391304348,1452.7242923435624,1.9202400966705213,-54.83589359911003
0.03,0.06,0.02,3.0,5000000.0,30,186,38.17204301075269,5110.337143821558,2.603312876028943,-40.31751749956776
0.03,0.1,0.01,2.0,500000.0,0,528,28.219696969696972,126375.87528340607,1.9674368524803274,-82.27679993272183
